fecha;hora;ad_name;ad_set_name;campanya;impresiones;clics;leads;inversion
2019-03-25;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;140;1;0;1.59
2019-03-19;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;110;1;0;1.23
2019-03-19;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;103;1;0;1.84
2019-03-23;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;142;2;0;1.93
2019-03-27;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;165;3;0;1.7
2019-03-31;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;103;3;0;1.95
2019-03-30;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;71;1;0;1.09
2019-03-24;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;105;2;0;1.36
2019-03-18;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;127;3;0;2.13
2019-03-19;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;115;2;0;1.71
2019-03-18;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;107;1;0;1.7
2019-03-29;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;57;1;0;0.88
2019-03-27;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;253;3;0;3.78
2019-03-18;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;172;2;0;2.91
2019-03-25;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;138;3;0;1.3
2019-03-30;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;67;1;0;1.26
2019-03-26;5;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;21;2;1;0.41
2019-03-28;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;151;2;0;2.29
2019-03-26;6;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;59;2;0;0.95
2019-03-25;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;122;4;0;1.26
2019-03-22;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;134;2;0;1.99
2019-03-22;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;188;4;0;2.36
2019-03-24;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;43;2;0;0.81
2019-03-25;5;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;25;1;0;0.24
2019-03-25;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;220;5;0;2.31
2019-03-28;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;170;1;0;2.1
2019-03-25;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;113;3;0;1.65
2019-03-18;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;133;2;0;1.88
2019-03-19;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;89;1;0;1.83
2019-03-31;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;117;1;0;1.85
2019-03-23;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;62;1;0;1.15
2019-03-31;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;47;3;0;0.91
2019-03-24;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;66;4;0;0.56
2019-03-27;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;70;2;0;1.13
2019-03-31;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;120;3;0;1.3
2019-03-29;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;59;1;0;0.83
2019-03-31;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;95;1;0;1.65
2019-03-22;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;151;2;0;2
2019-03-22;6;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;11;1;0;0.18
2019-03-28;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;125;4;0;1.28
2019-03-23;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;36;2;0;0.48
2019-03-31;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;161;5;0;2.64
2019-03-26;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;5;1;0;0.14
2019-05-02;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Mayo19_Usuaria;Sistemas_LeadAds_Mayo19;119;4;0;1.31
2019-05-02;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Mayo19_Usuaria;Sistemas_LeadAds_Mayo19;205;4;0;1.75
2019-05-06;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Mayo19_Usuaria;Sistemas_LeadAds_Mayo19;17;2;0;0.25
2019-05-01;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Mayo19_Usuaria;Sistemas_LeadAds_Mayo19;296;4;0;2.45
2019-05-01;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Mayo19_Usuaria;Sistemas_LeadAds_Mayo19;214;6;0;1.76
2019-05-01;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Mayo19_Usuaria;Sistemas_LeadAds_Mayo19;110;5;0;1.04
2019-05-01;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Mayo19_Usuaria;Sistemas_LeadAds_Mayo19;165;3;0;1.19
2019-05-09;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Mayo19_Usuaria;Sistemas_LeadAds_Mayo19;60;2;0;1.05
2019-05-02;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Mayo19_Usuaria;Sistemas_LeadAds_Mayo19;204;3;0;2.51
2019-05-01;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Mayo19_Usuaria;Sistemas_LeadAds_Mayo19;230;3;0;1.68
2019-04-07;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;151;3;0;1.64
2019-04-03;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;19;2;0;0.24
2019-04-07;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;93;6;0;1.09
2019-04-18;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;98;3;0;0.64
2019-04-03;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;46;3;0;0.52
2019-04-14;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;291;7;0;2.82
2019-04-14;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;147;3;0;1.45
2019-04-18;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;73;5;0;1.1
2019-04-19;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;282;6;0;2.53
2019-04-29;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;42;2;0;0.88
2019-04-18;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;107;3;0;0.98
2019-04-01;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;220;11;0;2.26
2019-04-21;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;45;3;0;0.83
2019-04-25;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;55;2;0;0.76
2019-04-17;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;106;5;0;1.34
2019-04-18;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;131;7;0;0.98
2019-04-13;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;153;2;0;1.33
2019-04-07;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;99;8;1;1.06
2019-04-04;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;29;3;0;0.19
2019-04-21;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;77;2;0;0.59
2019-04-01;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;155;4;0;1.79
2019-04-01;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;128;5;0;1.25
2019-04-09;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;84;2;0;1.13
2019-04-11;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;99;3;0;0.79
2019-04-07;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;128;5;0;1.08
2019-04-06;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;30;5;1;0.26
2019-04-30;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;31;4;1;0.51
2019-04-01;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;158;2;0;2.03
2019-04-06;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;75;5;1;1.03
2019-04-06;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;64;3;0;0.9
2019-04-19;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;234;3;0;2.15
2019-04-14;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;85;2;0;1.16
2019-04-08;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;68;2;0;0.59
2019-04-01;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;163;4;0;1.69
2019-04-09;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;98;4;0;0.76
2019-04-07;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;114;3;0;1.1
2019-04-10;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;51;2;0;0.51
2019-04-25;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;108;2;0;0.96
2019-04-17;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;176;2;0;1.78
2019-04-14;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;229;7;1;2.42
2019-04-14;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;435;9;0;3.69
2019-04-13;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;139;3;0;1.26
2019-04-09;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;93;3;0;0.91
2019-04-19;6;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;32;3;0;0.29
2019-04-18;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;51;3;0;0.79
2019-04-13;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;87;4;0;0.8
2019-04-19;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;258;7;0;2.2
2019-03-30;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;151;3;0;2.65
2019-03-24;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;242;3;0;2.44
2019-03-20;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;503;10;0;6.29
2019-03-21;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;190;9;0;2.31
2019-03-25;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;155;5;0;1.96
2019-03-31;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;147;6;0;4.06
2019-03-28;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;121;4;0;1.66
2019-03-31;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;43;4;0;0.63
2019-03-20;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;461;5;0;5.33
2019-03-22;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;36;2;0;0.73
2019-03-28;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;127;10;0;2.66
2019-03-29;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;59;3;0;0.66
2019-03-21;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;253;6;0;2.72
2019-03-19;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;81;2;0;1.26
2019-03-27;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;173;5;0;1.64
2019-03-31;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;116;2;0;1.44
2019-03-31;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;124;3;0;1.45
2019-03-22;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;152;4;0;1.69
2019-03-21;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;261;5;0;3.27
2019-03-18;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;125;4;0;1.81
2019-03-20;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;103;5;0;1.05
2019-03-19;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;258;6;0;3.29
2019-03-19;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;263;5;0;3.04
2019-03-22;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;88;2;0;1.11
2019-03-28;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;114;5;0;2
2019-03-22;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;158;2;0;1.79
2019-03-18;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;232;4;0;3.95
2019-03-27;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;131;4;0;2.06
2019-03-27;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;86;3;0;1.01
2019-03-23;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;67;3;0;0.91
2019-03-20;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;50;3;0;0.75
2019-03-18;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;160;2;0;2.7
2019-03-29;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;149;4;0;1.53
2019-03-26;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;200;4;0;2.45
2019-03-18;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;191;4;0;2.29
2019-03-26;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;211;3;0;2.41
2019-03-30;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;183;4;0;2.88
2019-03-28;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;109;6;0;1.93
2019-03-19;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;346;5;0;4.15
2019-03-25;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;170;4;1;1.71
2019-03-31;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;90;4;0;1.65
2019-05-01;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Mayo19_Usuaria;Sistemas_LeadAds_Mayo19;259;4;0;2.85
2019-04-07;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;147;6;0;1.58
2019-04-14;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;176;4;0;1.86
2019-04-19;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;166;4;0;1.9
2019-04-12;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;216;5;0;1.9
2019-04-18;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;83;4;0;0.69
2019-04-19;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;229;5;0;2.19
2019-04-18;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;113;5;0;0.9
2019-04-29;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;71;4;0;0.79
2019-04-07;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;102;5;0;1.4
2019-04-13;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;108;3;0;1.1
2019-03-22;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;93;3;0;1.38
2019-03-28;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Marzo19_Usuaria;Sistemas_LeadAds_Marzo19;79;5;0;1.44
