fecha_hora_minuto;campanya;cadena;franja;creatividad;duracion;posicion;grps_ad16;inversion
2019/03/18 16:49:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;OFERTA 20s;20;AP;1.73;1435.9
2019/03/28 16:48:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;OFERTA 20s;20;PU;1.72;1855.88
2019/03/27 16:57:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;1.54;766.92
2019/03/26 16:57:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;1.31;1087.3
2019/03/25 16:48:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;OFERTA 20s;20;PU;1.67;1801.93
2019/03/19 15:41:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;1.14;946.2
2019/03/26 15:29:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;OFERTA 20s;20;P6;0.89;738.7
2019/03/25 15:31:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;1.03;512.94
2019/03/27 15:27:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;OFERTA 20s;20;P3;0.95;946.2
2019/03/27 16:48:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;OFERTA 20s;20;PU;1.68;1812.72
2019/03/21 16:46:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;OFERTA 20s;20;AP;1.57;1303.1
2019/03/21 14:50:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;2.78;2307.4
2019/03/26 14:58:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;2.13;1060.74
2019/03/20 14:55:00;HISPASALES MARZO TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;1.92;1593.6
2019/04/01 15:41:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 20s;20;P2;0.95;1111.5
2019/04/08 16:45:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 20s;20;P3;1.9;2052
2019/04/02 14:50:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 20s;20;P3;2.6;2808
2019/04/10 15:27:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 20s;20;P6;0.85;765
2019/04/11 14:56:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;2.22;1198.8
2019/04/10 14:50:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 10s;10;X;2.53;1366.2
2019/04/04 14:57:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 10s;10;X;1.94;1047.6
2019/04/08 14:53:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;2.85;1539
2019/04/03 14:56:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;2.34;1263.6
2019/04/08 15:32:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 10s;10;X;1.01;545.4
2019/04/09 15:43:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 10s;10;X;0.95;513
2019/04/02 15:42:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;0.99;534.6
2019/04/10 15:38:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;0.76;410.4
2019/04/01 16:50:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 10s;10;X;1.74;939.6
2019/04/08 16:52:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;1.63;880.2
2019/04/11 15:45:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;1.22;658.8
2019/04/03 15:34:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;1.08;583.2
2019/04/24 15:43:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;1.26;1134
2019/04/24 14:53:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 10s;10;X;3.01;1625.4
2019/04/23 14:52:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;3.27;1765.8
2019/04/23 15:43:00;HISPASALES ABRIL TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;1.29;1161
2019/05/14 15:31:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;PROMOCION 10s;10;X;0.82;276.59
2019/05/06 16:53:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;PROMOCION 10s;10;P6;1.69;748.21
2019/05/08 16:57:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;1.35;927.87
2019/05/09 14:53:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;2.09;1341.57
2019/05/16 16:54:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;1.54;1158.36
2019/05/06 14:52:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;2.65;1642.98
2019/05/16 14:55:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;2.16;1229.28
2019/05/07 14:51:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;OFERTA 10s;10;X;2.23;851.04
2019/05/08 15:41:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;OFERTA 10s;10;X;0.67;273.04
2019/05/13 14:56:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;OFERTA 10s;10;X;2.02;666.65
2019/05/07 16:56:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;1.12;815.58
2019/05/14 16:57:00;HISPASALES MAYO TV;CUATRO;SOBREMESA;OFERTA 20s;20;X;1.28;957.42
2019/03/25 16:45:00;HISPASALES MARZO TV;GOL TV;SOBREMESA;OFERTA 20s;20;P6;1.17;971.1
2019/03/18 16:27:00;HISPASALES MARZO TV;GOL TV;SOBREMESA;OFERTA 20s;20;P3;1.06;1055.76
2019/03/19 15:55:00;HISPASALES MARZO TV;GOL TV;SOBREMESA;OFERTA 20s;20;P3;1.35;1344.6
2019/03/27 14:18:00;HISPASALES MARZO TV;GOL TV;SOBREMESA;OFERTA 20s;20;PU;0.65;701.35
2019/03/20 15:06:00;HISPASALES MARZO TV;GOL TV;SOBREMESA;OFERTA 20s;20;AP;1.11;921.3
2019/03/27 15:53:00;HISPASALES MARZO TV;GOL TV;SOBREMESA;OFERTA 20s;20;X;1.43;1186.9
2019/03/28 15:54:00;HISPASALES MARZO TV;GOL TV;SOBREMESA;OFERTA 20s;20;X;1.39;1153.7
2019/03/25 16:33:00;HISPASALES MARZO TV;GOL TV;SOBREMESA;OFERTA 20s;20;PU;1.29;1391.91
2019/03/26 15:56:00;HISPASALES MARZO TV;GOL TV;SOBREMESA;PROMOCION 10s;10;PU;1.31;652.38
2019/04/11 15:41:00;HISPASALES ABRIL TV;GOL TV;SOBREMESA;OFERTA 10s;10;P6;1.32;712.8
2019/04/04 15:02:00;HISPASALES ABRIL TV;GOL TV;SOBREMESA;OFERTA 10s;10;X;0.89;480.6
2019/04/24 14:38:00;HISPASALES ABRIL TV;GOL TV;SOBREMESA;OFERTA 20s;20;P3;0.51;550.8
2019/04/24 16:34:00;HISPASALES ABRIL TV;GOL TV;SOBREMESA;OFERTA 10s;10;X;1.44;777.6
2019/04/23 14:39:00;HISPASALES ABRIL TV;GOL TV;SOBREMESA;OFERTA 20s;20;P3;0.61;658.8
2019/04/23 15:02:00;HISPASALES ABRIL TV;GOL TV;SOBREMESA;PROMOCION 10s;10;X;0.75;405
2019/04/23 15:45:00;HISPASALES ABRIL TV;GOL TV;SOBREMESA;PROMOCION 10s;10;PU;1.45;783
2019/04/25 16:31:00;HISPASALES ABRIL TV;GOL TV;SOBREMESA;OFERTA 20s;20;P2;1.46;1708.2
2019/05/07 14:18:00;HISPASALES MAYO TV;GOL TV;SOBREMESA;PROMOCION 10s;10;X;0.7;219.85
2019/05/07 14:42:00;HISPASALES MAYO TV;GOL TV;SOBREMESA;PROMOCION 10s;10;X;0.67;269.5
2019/05/08 14:42:00;HISPASALES MAYO TV;GOL TV;SOBREMESA;PROMOCION 10s;10;X;0.75;326.23
2019/05/08 15:42:00;HISPASALES MAYO TV;GOL TV;SOBREMESA;PROMOCION 10s;10;X;1.33;538.99
2019/05/08 16:32:00;HISPASALES MAYO TV;GOL TV;SOBREMESA;OFERTA 20s;20;X;1.34;868.77
2019/05/13 14:20:00;HISPASALES MAYO TV;GOL TV;SOBREMESA;OFERTA 10s;10;X;0.63;265.95
2019/05/07 16:15:00;HISPASALES MAYO TV;GOL TV;SOBREMESA;OFERTA 10s;10;X;1.47;542.54
2019/05/14 15:05:00;HISPASALES MAYO TV;GOL TV;SOBREMESA;OFERTA 20s;20;X;1.01;768.3
2019/03/28 14:39:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;X;1.04;863.2
2019/03/20 14:11:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;P1;0.8;929.6
2019/03/18 14:36:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;P2;0.9;971.1
2019/03/28 15:15:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;X;0.86;713.8
2019/03/19 14:10:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;P2;0.5;539.5
2019/03/27 15:12:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 10s;10;X;0.8;398.4
2019/03/18 16:20:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;P2;0.78;841.62
2019/03/18 16:52:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;X;0.55;456.5
2019/03/25 15:09:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;P1;1.13;1313.06
2019/03/19 16:20:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;P3;0.98;976.08
2019/03/21 15:39:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;P2;0.86;927.94
2019/03/25 15:39:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;X;0.91;755.3
2019/03/21 15:08:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;P2;1.07;1154.53
2019/03/26 16:51:00;HISPASALES MARZO TV;NEOX;SOBREMESA;OFERTA 20s;20;X;0.51;423.3
2019/04/08 14:16:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;PROMOCION 10s;10;X;0.81;437.4
2019/04/11 14:36:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 10s;10;P6;1.04;561.6
2019/04/01 14:40:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 20s;20;X;1.04;936
2019/04/01 15:10:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 20s;20;P1;1.21;1524.6
2019/04/02 15:12:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;PROMOCION 10s;10;X;1.12;604.8
2019/04/11 15:14:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 10s;10;X;0.94;507.6
2019/04/09 15:09:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 10s;10;X;0.95;513
2019/04/03 15:34:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 20s;20;P3;0.96;1036.8
2019/04/08 15:39:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 10s;10;X;0.87;469.8
2019/04/01 15:41:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 10s;10;X;0.8;432
2019/04/04 15:37:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;PROMOCION 10s;10;X;0.98;529.2
2019/04/08 15:09:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 20s;20;P3;1.12;1209.6
2019/04/01 16:46:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 20s;20;X;0.69;621
2019/04/10 16:47:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 10s;10;X;0.45;243
2019/04/24 16:48:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 20s;20;AP;0.59;531
2019/04/23 16:24:00;HISPASALES ABRIL TV;NEOX;SOBREMESA;OFERTA 20s;20;X;0.74;666
2019/05/06 16:22:00;HISPASALES MAYO TV;NEOX;SOBREMESA;OFERTA 20s;20;X;0.81;520.08
2019/05/13 15:14:00;HISPASALES MAYO TV;NEOX;SOBREMESA;OFERTA 20s;20;X;0.87;525.99
2019/05/07 15:34:00;HISPASALES MAYO TV;NEOX;SOBREMESA;OFERTA 20s;20;X;0.99;579.18
2019/05/08 14:10:00;HISPASALES MAYO TV;NEOX;SOBREMESA;OFERTA 10s;10;X;0.6;170.21
2019/05/09 14:05:00;HISPASALES MAYO TV;NEOX;SOBREMESA;OFERTA 20s;20;X;0.42;224.58
2019/05/14 14:38:00;HISPASALES MAYO TV;NEOX;SOBREMESA;OFERTA 20s;20;X;0.74;401.88
2019/03/26 14:05:00;HISPASALES MARZO TV;MEDIAMAX;SOBREMESA;OFERTA 10s;10;PU;0.33;153.97
2019/03/28 15:06:00;HISPASALES MARZO TV;MEDIAMAX;SOBREMESA;OFERTA 20s;20;P1;0.76;772.67
2019/03/19 16:23:00;HISPASALES MARZO TV;MEDIAMAX;SOBREMESA;OFERTA 20s;20;PU;0.96;782.96
2019/03/25 16:52:00;HISPASALES MARZO TV;MEDIAMAX;SOBREMESA;OFERTA 20s;20;PU;0.83;681.41
2019/04/03 15:09:00;HISPASALES ABRIL TV;MEDIAMAX;SOBREMESA;PROMOCION 10s;10;PU;0.8;405.22
2019/04/03 14:02:00;HISPASALES ABRIL TV;MEDIAMAX;SOBREMESA;OFERTA 20s;20;P1;0.57;625.72
2019/04/08 15:05:00;HISPASALES ABRIL TV;MEDIAMAX;SOBREMESA;OFERTA 10s;10;X;0.79;400.18
2019/04/08 16:22:00;HISPASALES ABRIL TV;MEDIAMAX;SOBREMESA;PROMOCION 10s;10;AP;0.87;435.96
2019/04/08 16:52:00;HISPASALES ABRIL TV;MEDIAMAX;SOBREMESA;PROMOCION 10s;10;X;0.91;458.14
2019/04/09 16:49:00;HISPASALES ABRIL TV;MEDIAMAX;SOBREMESA;OFERTA 20s;20;X;1.04;873.6
2019/04/09 14:06:00;HISPASALES ABRIL TV;MEDIAMAX;SOBREMESA;OFERTA 10s;10;X;0.55;275.69
2019/04/01 16:22:00;HISPASALES ABRIL TV;MEDIAMAX;SOBREMESA;OFERTA 20s;20;X;1.22;1023.12
2019/04/02 14:04:00;HISPASALES ABRIL TV;MEDIAMAX;SOBREMESA;OFERTA 10s;10;X;0.35;178.42
2019/04/23 15:01:00;HISPASALES ABRIL TV;MEDIAMAX;SOBREMESA;OFERTA 10s;10;P5;0.68;345.24
2019/04/24 15:04:00;HISPASALES ABRIL TV;MEDIAMAX;SOBREMESA;OFERTA 20s;20;X;0.76;635.88
2019/05/07 14:34:00;HISPASALES MAYO TV;MEDIAMAX;SOBREMESA;OFERTA 20s;20;X;0.51;308.37
2019/05/09 14:34:00;HISPASALES MAYO TV;MEDIAMAX;SOBREMESA;PROMOCION 10s;10;X;0.48;180.58
2019/05/16 14:08:00;HISPASALES MAYO TV;MEDIAMAX;SOBREMESA;OFERTA 10s;10;X;0.64;236.66
2019/05/16 15:31:00;HISPASALES MAYO TV;MEDIAMAX;SOBREMESA;PROMOCION 10s;10;X;0.8;258.55
2019/03/18 15:08:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;P4;0.01;5.45
2019/03/18 14:15:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;P2;0.04;15.09
2019/03/18 16:53:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0;0
2019/03/18 15:25:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;P5;0.22;87.2
2019/03/18 15:22:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;P1;0.03;10.48
2019/03/18 15:23:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.06;49.67
2019/03/18 14:27:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0;0
2019/03/18 16:21:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P1;0;0
2019/03/18 16:59:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P1;0.05;29.67
2019/03/18 14:15:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.08;46.44
2019/03/18 14:56:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;X;0;0
2019/03/18 15:08:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;X;0;2.1
2019/03/18 16:47:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.04;22.58
2019/03/19 14:47:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P4;0.19;118.68
2019/03/19 14:55:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.01;3.23
2019/03/19 16:13:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.01;8.39
2019/03/19 15:32:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.02;13.55
2019/03/19 15:02:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.02;19.35
2019/03/19 16:34:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.29;187.05
2019/03/19 16:03:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0;2.58
2019/03/19 15:10:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P6;0.03;23.87
2019/03/20 14:30:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;P5;0;6.71
2019/03/20 15:47:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;AP;0.02;17.42
2019/03/20 16:31:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P5;0.07;43.22
2019/03/20 14:01:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;X;0.02;7.13
2019/03/20 15:16:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.03;21.29
2019/03/20 15:36:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.02;12.9
2019/03/20 14:41:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.02;9.03
2019/03/20 14:57:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;P6;0;0
2019/03/20 14:02:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;P1;0.07;27.67
2019/03/21 15:40:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.01;3.87
2019/03/21 16:12:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P3;0.01;28.38
2019/03/21 16:31:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;AP;0.47;306.38
2019/03/21 16:54:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P1;0.04;23.22
2019/03/21 15:55:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0;0
2019/03/21 16:36:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;AP;0.16;101.27
2019/03/25 14:08:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;X;0;0
2019/03/25 14:55:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;AP;0;3.35
2019/03/25 15:48:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;X;0.28;115.29
2019/03/25 16:32:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;X;0.15;61.63
2019/03/25 15:45:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;P3;0.1;43.6
2019/03/25 14:08:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.01;7.1
2019/03/25 14:30:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;PU;0.02;7.97
2019/03/25 16:37:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;PU;0.1;63.86
2019/03/25 15:12:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;P5;0;0
2019/03/25 14:32:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;X;0.14;57.44
2019/03/25 14:52:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;X;0.09;38.99
2019/03/25 16:52:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;X;0.1;40.25
2019/03/25 16:37:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.24;157.38
2019/03/25 14:18:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;X;0.02;6.29
2019/03/25 15:01:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;X;0;0
2019/03/25 15:19:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 10s;10;X;0;1.68
2019/03/26 15:44:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P2;0.23;193.69
2019/03/26 14:07:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P2;0;0
2019/03/26 15:27:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.06;39.99
2019/03/26 15:05:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P4;0.05;30.32
2019/03/26 15:26:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P5;0;0
2019/03/26 15:20:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.02;12.26
2019/03/27 15:16:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.16;99.33
2019/03/27 16:54:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P6;0;0
2019/03/27 15:47:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.22;133.52
2019/03/28 16:30:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P6;0.21;138.03
2019/03/28 14:25:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0;0
2019/03/28 15:41:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;AP;0.01;3.23
2019/03/28 16:10:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.06;39.99
2019/03/28 14:54:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0;0
2019/03/28 16:43:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P3;0.05;32.25
2019/03/28 16:12:00;HISPASALES MARZO TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.12;71.6
2019/04/01 16:52:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 10s;10;P2;0.03;14.91
2019/04/01 14:42:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P1;0.35;304.48
2019/04/02 16:18:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;PU;0.01;5.42
2019/04/02 15:10:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.02;11.12
2019/04/02 16:55:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;X;0.08;36.59
2019/04/02 14:54:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P5;0.04;27.8
2019/04/02 14:05:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0;2.78
2019/04/02 14:44:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P2;0.08;66.03
2019/04/03 16:27:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 10s;10;UL;0.02;12.65
2019/04/03 16:49:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P2;0.02;12.51
2019/04/03 14:56:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;X;0.04;15.81
2019/04/03 15:10:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;X;0.02;10.39
2019/04/03 14:53:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;P4;0.07;30.27
2019/04/03 14:05:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 10s;10;P4;0.23;107.52
2019/04/04 14:05:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 10s;10;P5;0.11;50.6
2019/04/04 15:49:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P5;0.06;45.87
2019/04/04 15:50:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P3;0;0
2019/04/04 16:44:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;UL;0.01;4.17
2019/04/04 15:28:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 10s;10;X;0.03;14
2019/04/04 16:23:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P3;0.05;36.84
2019/04/04 15:13:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;PU;0.02;15.29
2019/04/04 15:35:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 10s;10;UL;0.01;4.52
2019/04/04 16:25:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P3;0.01;9.73
2019/04/04 16:17:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;P2;0.03;14
2019/04/08 14:45:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P2;0.04;33.36
2019/04/08 15:37:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;P2;0.05;34.06
2019/04/08 16:03:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;P2;0.04;18.52
2019/04/08 16:30:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;PROMOCION 10s;10;P3;0.04;14.91
2019/04/08 14:30:00;HISPASALES ABRIL TV;DIVINITY;SOBREMESA;OFERTA 20s;20;X;0.25;165.41
